交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/06/20,CBO,201909  ,29.0000,賣權,-,-,-,-,0,4.15,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,29.0000,賣權,-,-,-,-,0,3.96,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,29.0000,賣權,-,-,-,-,0,4,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,29.0000,賣權,-,-,-,-,0,4.74,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,29.0000,賣權,-,-,-,-,0,4.74,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,29.0000,賣權,-,-,-,-,0,4.78,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,30.0000,賣權,-,-,-,-,0,5.4,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,30.0000,賣權,-,-,-,-,0,5.5,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,30.0000,賣權,-,-,-,-,0,5.6,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,30.0000,賣權,-,-,-,-,0,5.45,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,30.0000,賣權,-,-,-,-,0,5.55,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,30.0000,賣權,-,-,-,-,0,5.75,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,30.0000,賣權,-,-,-,-,0,5.35,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,30.0000,賣權,-,-,-,-,0,5.45,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,30.0000,賣權,-,-,-,-,0,5.4,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,30.0000,賣權,-,-,-,-,0,5.15,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,30.0000,賣權,-,-,-,-,0,4.95,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,30.0000,賣權,-,-,-,-,0,4.99,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,30.0000,賣權,-,-,-,-,0,5.8,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,30.0000,賣權,-,-,-,-,0,5.75,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,20.0000,買權,-,-,-,-,0,5.05,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,20.0000,買權,-,-,-,-,0,4.89,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,20.0000,買權,-,-,-,-,0,5.1,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,20.0000,買權,-,-,-,-,0,4.64,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,20.0000,買權,-,-,-,-,0,4.6,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,20.0000,買權,-,-,-,-,0,4.7,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,20.0000,買權,-,-,-,-,0,4.45,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,20.0000,買權,-,-,-,-,0,4.31,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,20.0000,買權,-,-,-,-,0,4.5,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,20.0000,買權,-,-,-,-,0,4.6,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,20.0000,買權,-,-,-,-,0,4.64,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,20.0000,買權,-,-,-,-,0,4.55,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,20.0000,買權,-,-,-,-,0,4.3,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,20.0000,買權,-,-,-,-,0,4.26,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,20.0000,賣權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,21.0000,買權,-,-,-,-,0,4.04,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,21.0000,買權,-,-,-,-,0,4.09,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,21.0000,買權,-,-,-,-,0,3.65,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,21.0000,買權,-,-,-,-,0,3.89,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,21.0000,買權,-,-,-,-,0,3.73,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,21.0000,買權,-,-,-,-,0,3.35,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,21.0000,買權,-,-,-,-,0,3.52,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,21.0000,買權,-,-,-,-,0,3.61,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,21.0000,買權,-,-,-,-,0,3.47,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,21.0000,買權,-,-,-,-,0,3.66,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,21.0000,買權,-,-,-,-,0,3.59,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,21.0000,買權,-,-,-,-,0,3.32,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,21.0000,買權,-,-,-,-,0,3.64,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,21.0000,買權,-,-,-,-,0,3.31,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,21.0000,賣權,-,-,-,-,0,0.06,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,22.0000,買權,-,-,-,-,0,3.06,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,22.0000,買權,-,-,-,-,0,3.11,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,22.0000,買權,-,-,-,-,0,2.67,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,22.0000,買權,-,-,-,-,0,2.91,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,22.0000,買權,-,-,-,-,0,2.81,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,22.0000,買權,-,-,-,-,0,2.46,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,22.0000,買權,-,-,-,-,0,2.58,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,22.0000,買權,-,-,-,-,0,2.67,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,22.0000,買權,-,-,-,-,0,2.53,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,22.0000,買權,-,-,-,-,0,2.69,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,22.0000,買權,-,-,-,-,0,2.72,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,22.0000,買權,-,-,-,-,0,2.39,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,22.0000,買權,-,-,-,-,0,2.73,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,22.0000,買權,-,-,-,-,0,2.43,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.14,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.15,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.14,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.08,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.12,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.12,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.11,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.08,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.15,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,22.0000,賣權,-,-,-,-,0,0.16,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,23.0000,買權,-,-,-,-,0,2.12,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,23.0000,買權,-,-,-,-,0,2.16,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,23.0000,買權,-,-,-,-,0,1.98,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,23.0000,買權,-,-,-,-,0,1.75,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,23.0000,買權,-,-,-,-,0,1.93,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,23.0000,買權,-,-,-,-,0,1.99,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,23.0000,買權,-,-,-,-,0,1.69,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,23.0000,買權,-,-,-,-,0,1.69,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,23.0000,買權,-,-,-,-,0,1.73,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,23.0000,買權,-,-,-,-,0,1.82,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,23.0000,買權,-,-,-,-,0,1.89,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,23.0000,買權,-,-,-,-,0,1.86,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,23.0000,買權,-,-,-,-,0,1.56,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,23.0000,買權,-,-,-,-,0,1.66,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.21,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.34,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.33,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.23,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.35,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.23,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.29,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.11,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.28,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.29,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.22,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.15,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.37,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,23.0000,賣權,-,-,-,-,0,0.39,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,24.0000,買權,-,-,-,-,0,1.3,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,24.0000,買權,-,-,-,-,0,1.32,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,24.0000,買權,-,-,-,-,0,0.99,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,24.0000,買權,-,-,-,-,0,1.3,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,24.0000,買權,-,-,-,-,0,1.26,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,24.0000,買權,-,-,-,-,0,1.2,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,24.0000,買權,-,-,-,-,0,1.07,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,24.0000,買權,-,-,-,-,0,1.02,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,24.0000,買權,-,-,-,-,0,1.05,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,24.0000,買權,-,-,-,-,0,1.12,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,24.0000,買權,-,-,-,-,0,1.24,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,24.0000,買權,-,-,-,-,0,1.16,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,24.0000,買權,-,-,-,-,0,0.91,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,24.0000,買權,-,-,-,-,0,1.05,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.5,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.68,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.66,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.54,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.71,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.57,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.58,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.36,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.59,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.61,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.48,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.38,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.75,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,24.0000,賣權,-,-,-,-,0,0.76,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.69,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.68,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.46,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.78,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.77,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.61,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.62,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.55,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.57,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.62,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.75,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.64,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.46,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,25.0000,買權,-,-,-,-,0,0.61,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,25.0000,賣權,-,-,-,-,0,0.98,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,25.0000,賣權,-,-,-,-,0,1.18,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,25.0000,賣權,-,-,-,-,0,1.16,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,25.0000,賣權,-,-,-,-,0,1.05,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,25.0000,賣權,-,-,-,-,0,1.23,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,25.0000,賣權,-,-,-,-,0,1.12,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,25.0000,賣權,-,-,-,-,0,0.84,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,25.0000,賣權,-,-,-,-,0,1.07,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,25.0000,賣權,-,-,-,-,0,1.1,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,25.0000,賣權,-,-,-,-,0,0.89,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,25.0000,賣權,-,-,-,-,0,0.79,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,25.0000,賣權,-,-,-,-,0,1.03,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,25.0000,賣權,-,-,-,-,0,1.3,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,25.0000,賣權,-,-,-,-,0,1.31,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.26,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.29,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.3,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.17,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.43,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.43,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.33,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.26,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.27,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.3,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.42,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.32,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.21,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,26.0000,買權,-,-,-,-,0,0.32,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,26.0000,賣權,-,-,-,-,0,1.65,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,26.0000,賣權,-,-,-,-,0,1.85,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,26.0000,賣權,-,-,-,-,0,1.81,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,26.0000,賣權,-,-,-,-,0,1.75,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,26.0000,賣權,-,-,-,-,0,1.91,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,26.0000,賣權,-,-,-,-,0,1.87,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,26.0000,賣權,-,-,-,-,0,1.56,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,26.0000,賣權,-,-,-,-,0,1.71,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,26.0000,賣權,-,-,-,-,0,1.75,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,26.0000,賣權,-,-,-,-,0,1.39,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,26.0000,賣權,-,-,-,-,0,1.47,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,26.0000,賣權,-,-,-,-,0,1.64,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,26.0000,賣權,-,-,-,-,0,2.02,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,26.0000,賣權,-,-,-,-,0,2.01,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,28.0000,買權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.38,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.61,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.48,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.51,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.38,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.69,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.39,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.42,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.02,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.23,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.03,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.77,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.52,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,28.0000,賣權,-,-,-,-,0,3.74,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
